timestamp,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,roc_auc,train_log_loss,val_log_loss,roc_auc_gap,model_filename,symbol,features,num_features,parameters
2025-02-15 19:32:41,0.8763796909492274,0.8881431767337807,0.8822222222222222,0.910394265232975,0.900709219858156,0.9055258467023173,0.9608223459787075,0.11062458295845416,0.2670972904921957,0.038882024432592366,models/buy_model_20250215_193241.txt,GLD,ADX|ATR|Bear_Power|Bull_Power|CCI|Camarilla_R1|Camarilla_R2|Camarilla_R3|Camarilla_S1|Camarilla_S2|Camarilla_S3|Fib_R1|Fib_R2|Fib_S1|Fib_S2|High_14|Low_14|MACD|MACD_Hist|MACD_Signal|MA_10|MA_10_50_ratio|MA_200|MA_50|MA_50_200_ratio|Max_10|Max_100|Max_200|Max_21|Max_50|Min_10|Min_100|Min_100_Max_100_ratio|Min_200|Min_200_Max_200_ratio|Min_21|Min_50|Min_50_Max_50_ratio|Pivot|R1|R2|R3|ROC|RSI|S1|S2|S3|STOCHRSI_%D|STOCHRSI_%K|STOCH_%D|STOCH_%K|Ultimate_Osc|Williams_%R,53,"{""learning_rate"": 0.09698611316764015, ""max_depth"": 11, ""min_data_in_leaf"": 35, ""min_sum_hessian_in_leaf"": 7, ""num_leaves"": 181}"
2025-02-15 19:36:25,0.8478260869565217,0.6985074626865672,0.7659574468085106,0.8977732793522267,0.9547900968783638,0.9254042775169535,0.9542213582250212,0.1501566535096025,0.2675955712397914,0.043762687358075314,models/buy_model_20250215_193625.txt,AAPL,ADX|ATR|Bear_Power|Bull_Power|CCI|Camarilla_R1|Camarilla_R2|Camarilla_R3|Camarilla_S1|Camarilla_S2|Camarilla_S3|Fib_R1|Fib_R2|Fib_S1|Fib_S2|High_14|Low_14|MACD|MACD_Hist|MACD_Signal|MA_10|MA_10_50_ratio|MA_200|MA_50|MA_50_200_ratio|Max_10|Max_100|Max_200|Max_21|Max_50|Min_10|Min_100|Min_100_Max_100_ratio|Min_200|Min_200_Max_200_ratio|Min_21|Min_50|Min_50_Max_50_ratio|Pivot|R1|R2|R3|ROC|RSI|S1|S2|S3|STOCHRSI_%D|STOCHRSI_%K|STOCH_%D|STOCH_%K|Ultimate_Osc|Williams_%R,53,"{""learning_rate"": 0.09949281637570244, ""max_depth"": 12, ""min_data_in_leaf"": 74, ""min_sum_hessian_in_leaf"": 5, ""num_leaves"": 282}"
2025-02-15 19:39:19,0.8676470588235294,0.7044776119402985,0.7775947281713345,0.9002016129032258,0.961248654467169,0.9297241020301926,0.9564449014346994,0.1436018815863345,0.26451933581190806,0.0423508973521054,models/buy_model_20250215_193919.txt,AAPL,ADX|ATR|Bear_Power|Bull_Power|CCI|Camarilla_R1|Camarilla_R2|Camarilla_R3|Camarilla_S1|Camarilla_S2|Camarilla_S3|Fib_R1|Fib_R2|Fib_S1|Fib_S2|High_14|Low_14|MACD|MACD_Hist|MACD_Signal|MA_10|MA_10_50_ratio|MA_200|MA_50|MA_50_200_ratio|Max_10|Max_100|Max_200|Max_21|Max_50|Min_10|Min_100|Min_100_Max_100_ratio|Min_200|Min_200_Max_200_ratio|Min_21|Min_50|Min_50_Max_50_ratio|Pivot|R1|R2|R3|ROC|RSI|S1|S2|S3|STOCHRSI_%D|STOCHRSI_%K|STOCH_%D|STOCH_%K|Ultimate_Osc|Williams_%R,53,"{""learning_rate"": 0.09674389187891982, ""max_depth"": 10, ""min_data_in_leaf"": 35, ""min_sum_hessian_in_leaf"": 7, ""num_leaves"": 216}"
2025-02-15 19:40:54,0.9878048780487805,0.9975369458128078,0.9926470588235294,0.9117647058823529,0.6739130434782609,0.775,0.985007496251874,0.020431957780853525,0.04555466918528454,0.014919225979244,models/buy_model_20250215_194054.txt,AAPL,ADX|ATR|Bear_Power|Bull_Power|CCI|Camarilla_R1|Camarilla_R2|Camarilla_R3|Camarilla_S1|Camarilla_S2|Camarilla_S3|Fib_R1|Fib_R2|Fib_S1|Fib_S2|High_14|Low_14|MACD|MACD_Hist|MACD_Signal|MA_10|MA_10_50_ratio|MA_200|MA_50|MA_50_200_ratio|Max_10|Max_100|Max_200|Max_21|Max_50|Min_10|Min_100|Min_100_Max_100_ratio|Min_200|Min_200_Max_200_ratio|Min_21|Min_50|Min_50_Max_50_ratio|Pivot|R1|R2|R3|ROC|RSI|S1|S2|S3|STOCHRSI_%D|STOCHRSI_%K|STOCH_%D|STOCH_%K|Ultimate_Osc|Williams_%R,53,"{""learning_rate"": 0.09479764431442829, ""max_depth"": 8, ""min_data_in_leaf"": 33, ""min_sum_hessian_in_leaf"": 5, ""num_leaves"": 122}"
2025-02-15 19:42:14,0.9161931818181818,0.9443631039531479,0.9300648882480173,0.9321428571428572,0.8984509466437177,0.9149868536371604,0.9781161878217745,0.11638193373684651,0.2226555470703703,0.021532511681730315,models/buy_model_20250215_194214.txt,AAPL,ADX|ATR|Bear_Power|Bull_Power|CCI|Camarilla_R1|Camarilla_R2|Camarilla_R3|Camarilla_S1|Camarilla_S2|Camarilla_S3|Fib_R1|Fib_R2|Fib_S1|Fib_S2|High_14|Low_14|MACD|MACD_Hist|MACD_Signal|MA_10|MA_10_50_ratio|MA_200|MA_50|MA_50_200_ratio|Max_10|Max_100|Max_200|Max_21|Max_50|Min_10|Min_100|Min_100_Max_100_ratio|Min_200|Min_200_Max_200_ratio|Min_21|Min_50|Min_50_Max_50_ratio|Pivot|R1|R2|R3|ROC|RSI|S1|S2|S3|STOCHRSI_%D|STOCHRSI_%K|STOCH_%D|STOCH_%K|Ultimate_Osc|Williams_%R,53,"{""learning_rate"": 0.07758826713488798, ""max_depth"": 12, ""min_data_in_leaf"": 25, ""min_sum_hessian_in_leaf"": 6, ""num_leaves"": 147}"
2025-02-15 19:44:34,0.9353876739562624,0.9771547248182763,0.9558151345860844,0.9147286821705426,0.7840531561461794,0.8443649373881932,0.9691647433442696,0.1044799232958746,0.1979836537642872,0.029411711654578565,models/buy_model_20250215_194434.txt,AAPL,ADX|ATR|Bear_Power|Bull_Power|CCI|Camarilla_R1|Camarilla_R2|Camarilla_R3|Camarilla_S1|Camarilla_S2|Camarilla_S3|Fib_R1|Fib_R2|Fib_S1|Fib_S2|High_14|Low_14|MACD|MACD_Hist|MACD_Signal|MA_10|MA_10_50_ratio|MA_200|MA_50|MA_50_200_ratio|Max_10|Max_100|Max_200|Max_21|Max_50|Min_10|Min_100|Min_100_Max_100_ratio|Min_200|Min_200_Max_200_ratio|Min_21|Min_50|Min_50_Max_50_ratio|Pivot|R1|R2|R3|ROC|RSI|S1|S2|S3|STOCHRSI_%D|STOCHRSI_%K|STOCH_%D|STOCH_%K|Ultimate_Osc|Williams_%R,53,"{""learning_rate"": 0.09926218291190021, ""max_depth"": 12, ""min_data_in_leaf"": 52, ""min_sum_hessian_in_leaf"": 11, ""num_leaves"": 272}"
2025-02-15 19:55:14,0.9262295081967213,0.9461722488038278,0.936094674556213,0.8902439024390244,0.852803738317757,0.8711217183770883,0.9718647989983455,0.10985406620273781,0.21838413418029187,0.027470138504084085,models/buy_model_20250215_195514.txt,AAPL,ADX|ATR|Bear_Power|Bull_Power|CCI|Camarilla_R1|Camarilla_R2|Camarilla_R3|Camarilla_S1|Camarilla_S2|Camarilla_S3|Fib_R1|Fib_R2|Fib_S1|Fib_S2|High_14|Low_14|MACD|MACD_Hist|MACD_Signal|MA_10|MA_10_50_ratio|MA_200|MA_50|MA_50_200_ratio|Max_10|Max_100|Max_200|Max_21|Max_50|Min_10|Min_100|Min_100_Max_100_ratio|Min_200|Min_200_Max_200_ratio|Min_21|Min_50|Min_50_Max_50_ratio|Pivot|R1|R2|R3|ROC|RSI|S1|S2|S3|STOCHRSI_%D|STOCHRSI_%K|STOCH_%D|STOCH_%K|Ultimate_Osc|Williams_%R,53,"{""learning_rate"": 0.09901093827754961, ""max_depth"": 12, ""min_data_in_leaf"": 46, ""min_sum_hessian_in_leaf"": 9, ""num_leaves"": 189}"
2025-02-15 20:42:24,0.9373088685015291,0.9094955489614244,0.9231927710843374,0.9,0.9305084745762712,0.915,0.9721520897248905,0.16000307202720732,0.2558313461997981,0.026585519951740744,models/buy_model_20250215_204224.txt,NVDA,ADX|ATR|Bear_Power|Bull_Power|CCI|Camarilla_R1|Camarilla_R2|Camarilla_R3|Camarilla_S1|Camarilla_S2|Camarilla_S3|Fib_R1|Fib_R2|Fib_S1|Fib_S2|High_14|Low_14|MACD|MACD_Hist|MACD_Signal|MA_10|MA_10_50_ratio|MA_200|MA_50|MA_50_200_ratio|Max_10|Max_100|Max_200|Max_21|Max_50|Min_10|Min_100|Min_100_Max_100_ratio|Min_200|Min_200_Max_200_ratio|Min_21|Min_50|Min_50_Max_50_ratio|Pivot|R1|R2|R3|ROC|RSI|S1|S2|S3|STOCHRSI_%D|STOCHRSI_%K|STOCH_%D|STOCH_%K|Ultimate_Osc|Williams_%R,53,"{""learning_rate"": 0.060326291036745104, ""max_depth"": 11, ""min_data_in_leaf"": 33, ""min_sum_hessian_in_leaf"": 6, ""num_leaves"": 90}"
2025-02-15 20:56:34,0.9273827534039334,0.9094955489614244,0.9183520599250936,0.8988391376451078,0.9186440677966101,0.9086336965632859,0.9727279585575618,0.14617093177815202,0.2498829800915401,0.026328778874194048,models/buy_model_20250215_205634.txt,NVDA,ADX|ATR|Bear_Power|Bull_Power|CCI|Camarilla_R1|Camarilla_R2|Camarilla_R3|Camarilla_S1|Camarilla_S2|Camarilla_S3|Fib_R1|Fib_R2|Fib_S1|Fib_S2|High_14|Low_14|MACD|MACD_Hist|MACD_Signal|MA_10|MA_10_50_ratio|MA_200|MA_50|MA_50_200_ratio|Max_10|Max_100|Max_200|Max_21|Max_50|Min_10|Min_100|Min_100_Max_100_ratio|Min_200|Min_200_Max_200_ratio|Min_21|Min_50|Min_50_Max_50_ratio|Pivot|R1|R2|R3|ROC|RSI|S1|S2|S3|STOCHRSI_%D|STOCHRSI_%K|STOCH_%D|STOCH_%K|Ultimate_Osc|Williams_%R,53,"{""learning_rate"": 0.07837770566856281, ""max_depth"": 11, ""min_data_in_leaf"": 20, ""min_sum_hessian_in_leaf"": 7, ""num_leaves"": 96}"
2025-02-15 21:01:11,0.9272727272727272,0.9080118694362018,0.9175412293853074,0.8973509933774835,0.9186440677966101,0.9078726968174204,0.9696927023085047,0.1757735265344041,0.2650144331741253,0.02738698062849987,models/buy_model_20250215_210111.txt,NVDA,ADX|ATR|Bear_Power|Bull_Power|CCI|Camarilla_R1|Camarilla_R2|Camarilla_R3|Camarilla_S1|Camarilla_S2|Camarilla_S3|Fib_R1|Fib_R2|Fib_S1|Fib_S2|High_14|Low_14|MACD|MACD_Hist|MACD_Signal|MA_10|MA_10_50_ratio|MA_200|MA_50|MA_50_200_ratio|Max_10|Max_100|Max_200|Max_21|Max_50|Min_10|Min_100|Min_100_Max_100_ratio|Min_200|Min_200_Max_200_ratio|Min_21|Min_50|Min_50_Max_50_ratio|Pivot|R1|R2|R3|ROC|RSI|S1|S2|S3|STOCHRSI_%D|STOCHRSI_%K|STOCH_%D|STOCH_%K|Ultimate_Osc|Williams_%R,53,"{""learning_rate"": 0.09911831334452822, ""max_depth"": 11, ""min_data_in_leaf"": 75, ""min_sum_hessian_in_leaf"": 11, ""num_leaves"": 135}"
2025-02-15 21:03:21,0.9233082706766917,0.9109792284866469,0.9171023151605676,0.8998330550918197,0.9135593220338983,0.9066442388561816,0.9668158728562087,0.19618578254865898,0.27985106651884245,0.028441455667929105,models/buy_model_20250215_210321.txt,NVDA,ADX|ATR|Bear_Power|Bull_Power|CCI|Camarilla_R1|Camarilla_R2|Camarilla_R3|Camarilla_S1|Camarilla_S2|Camarilla_S3|Fib_R1|Fib_R2|Fib_S1|Fib_S2|High_14|Low_14|MACD|MACD_Hist|MACD_Signal|MA_10|MA_10_50_ratio|MA_200|MA_50|MA_50_200_ratio|Max_10|Max_100|Max_200|Max_21|Max_50|Min_10|Min_100|Min_100_Max_100_ratio|Min_200|Min_200_Max_200_ratio|Min_21|Min_50|Min_50_Max_50_ratio|Pivot|R1|R2|R3|ROC|RSI|S1|S2|S3|STOCHRSI_%D|STOCHRSI_%K|STOCH_%D|STOCH_%K|Ultimate_Osc|Williams_%R,53,"{""learning_rate"": 0.09971313670538862, ""max_depth"": 12, ""min_data_in_leaf"": 93, ""min_sum_hessian_in_leaf"": 14, ""num_leaves"": 258}"
2025-02-15 21:12:35,0.928462709284627,0.9050445103857567,0.9166040570999249,0.8945634266886326,0.9203389830508475,0.9072681704260651,0.9712467937433988,0.1413881946547199,0.24895810290522088,0.0279475420370513,models/buy_model_20250215_211235.txt,NVDA,ADX|ATR|Bear_Power|Bull_Power|CCI|Camarilla_R1|Camarilla_R2|Camarilla_R3|Camarilla_S1|Camarilla_S2|Camarilla_S3|Fib_R1|Fib_R2|Fib_S1|Fib_S2|High_14|Low_14|MACD|MACD_Hist|MACD_Signal|MA_10|MA_10_50_ratio|MA_200|MA_50|MA_50_200_ratio|Max_10|Max_100|Max_200|Max_21|Max_50|Min_10|Min_100|Min_100_Max_100_ratio|Min_200|Min_200_Max_200_ratio|Min_21|Min_50|Min_50_Max_50_ratio|Pivot|R1|R2|R3|ROC|RSI|S1|S2|S3|STOCHRSI_%D|STOCHRSI_%K|STOCH_%D|STOCH_%K|Ultimate_Osc|Williams_%R,53,"{""learning_rate"": 0.08514189555593067, ""max_depth"": 10, ""min_data_in_leaf"": 36, ""min_sum_hessian_in_leaf"": 6, ""num_leaves"": 108}"
2025-02-15 21:16:42,0.9358778625954198,0.9094955489614244,0.9224981188863808,0.8998357963875205,0.9288135593220339,0.914095079232694,0.9717924860433536,0.15588838502439326,0.2538276178551563,0.026815997702861027,models/buy_model_20250215_211642.txt,NVDA,ADX|ATR|Bear_Power|Bull_Power|CCI|Camarilla_R1|Camarilla_R2|Camarilla_R3|Camarilla_S1|Camarilla_S2|Camarilla_S3|Fib_R1|Fib_R2|Fib_S1|Fib_S2|High_14|Low_14|MACD|MACD_Hist|MACD_Signal|MA_10|MA_10_50_ratio|MA_200|MA_50|MA_50_200_ratio|Max_10|Max_100|Max_200|Max_21|Max_50|Min_10|Min_100|Min_100_Max_100_ratio|Min_200|Min_200_Max_200_ratio|Min_21|Min_50|Min_50_Max_50_ratio|Pivot|R1|R2|R3|ROC|RSI|S1|S2|S3|STOCHRSI_%D|STOCHRSI_%K|STOCH_%D|STOCH_%K|Ultimate_Osc|Williams_%R,53,"{""learning_rate"": 0.09955946268392217, ""max_depth"": 11, ""min_data_in_leaf"": 69, ""min_sum_hessian_in_leaf"": 6, ""num_leaves"": 75}"
2025-02-15 21:19:13,0.9250585480093677,0.9449760765550239,0.9349112426035503,0.8878048780487805,0.8504672897196262,0.8687350835322196,0.9703891472521576,0.11735149727683428,0.22571512761508128,0.02885531385807305,models/buy_model_20250215_211913.txt,AAPL,ADX|ATR|Bear_Power|Bull_Power|CCI|Camarilla_R1|Camarilla_R2|Camarilla_R3|Camarilla_S1|Camarilla_S2|Camarilla_S3|Fib_R1|Fib_R2|Fib_S1|Fib_S2|High_14|Low_14|MACD|MACD_Hist|MACD_Signal|MA_10|MA_10_50_ratio|MA_200|MA_50|MA_50_200_ratio|Max_10|Max_100|Max_200|Max_21|Max_50|Min_10|Min_100|Min_100_Max_100_ratio|Min_200|Min_200_Max_200_ratio|Min_21|Min_50|Min_50_Max_50_ratio|Pivot|R1|R2|R3|ROC|RSI|S1|S2|S3|STOCHRSI_%D|STOCHRSI_%K|STOCH_%D|STOCH_%K|Ultimate_Osc|Williams_%R,53,"{""learning_rate"": 0.09993598637807045, ""max_depth"": 10, ""min_data_in_leaf"": 48, ""min_sum_hessian_in_leaf"": 8, ""num_leaves"": 157}"
2025-02-16 11:11:55,0.9361147327249022,0.967654986522911,0.9516235917826376,0.9517102615694165,0.9061302681992337,0.9283611383709519,0.9846614204128843,0.08481341996949146,0.18270854346122306,0.015289974433903675,models/buy_model_20250216_111155.txt,AAPL,ADX|ATR|Bear_Power|Bull_Power|CCI|Camarilla_R1|Camarilla_R2|Camarilla_R3|Camarilla_S1|Camarilla_S2|Camarilla_S3|Close|Fib_R1|Fib_R2|Fib_S1|Fib_S2|High|High_14|Low|Low_14|MACD|MACD_Hist|MACD_Signal|MA_10|MA_100|MA_10_50_ratio|MA_20|MA_200|MA_5|MA_50|MA_50_200_ratio|Max_10|Max_100|Max_20|Max_200|Max_5|Max_50|Min_10|Min_100|Min_100_Max_100_ratio|Min_20|Min_200|Min_200_Max_200_ratio|Min_5|Min_50|Min_50_Max_50_ratio|Open|Pivot|R1|R2|R3|ROC|RSI|S1|S2|S3|STOCHRSI_%D|STOCHRSI_%K|STOCH_%D|STOCH_%K|Ultimate_Osc|Volume|Williams_%R,63,"{""learning_rate"": 0.09860380136395534, ""max_depth"": 12, ""min_data_in_leaf"": 40, ""min_sum_hessian_in_leaf"": 5, ""num_leaves"": 79}"
2025-02-16 11:17:12,0.9486931268151017,0.9760956175298805,0.9621993127147767,0.8961038961038961,0.7961538461538461,0.8431771894093686,0.9721958320563897,0.08347452239862647,0.17083896560222178,0.02737303531311175,models/buy_model_20250216_111712.txt,MSFT,ADX|ATR|Bear_Power|Bull_Power|CCI|Camarilla_R1|Camarilla_R2|Camarilla_R3|Camarilla_S1|Camarilla_S2|Camarilla_S3|Close|Fib_R1|Fib_R2|Fib_S1|Fib_S2|High|High_14|Low|Low_14|MACD|MACD_Hist|MACD_Signal|MA_10|MA_100|MA_10_50_ratio|MA_20|MA_200|MA_5|MA_50|MA_50_200_ratio|Max_10|Max_100|Max_20|Max_200|Max_5|Max_50|Min_10|Min_100|Min_100_Max_100_ratio|Min_20|Min_200|Min_200_Max_200_ratio|Min_5|Min_50|Min_50_Max_50_ratio|Open|Pivot|R1|R2|R3|ROC|RSI|S1|S2|S3|STOCHRSI_%D|STOCHRSI_%K|STOCH_%D|STOCH_%K|Ultimate_Osc|Volume|Williams_%R,63,"{""learning_rate"": 0.08209398150808839, ""max_depth"": 9, ""min_data_in_leaf"": 23, ""min_sum_hessian_in_leaf"": 5, ""num_leaves"": 86}"
2025-02-16 11:18:05,0.954001839926403,0.9848053181386515,0.9691588785046729,0.9096045197740112,0.7630331753554502,0.8298969072164949,0.9808356174864864,0.08963302225236779,0.1526763666460536,0.018282960528858472,models/buy_model_20250216_111805.txt,MRK,ADX|ATR|Bear_Power|Bull_Power|CCI|Camarilla_R1|Camarilla_R2|Camarilla_R3|Camarilla_S1|Camarilla_S2|Camarilla_S3|Close|Fib_R1|Fib_R2|Fib_S1|Fib_S2|High|High_14|Low|Low_14|MACD|MACD_Hist|MACD_Signal|MA_10|MA_100|MA_10_50_ratio|MA_20|MA_200|MA_5|MA_50|MA_50_200_ratio|Max_10|Max_100|Max_20|Max_200|Max_5|Max_50|Min_10|Min_100|Min_100_Max_100_ratio|Min_20|Min_200|Min_200_Max_200_ratio|Min_5|Min_50|Min_50_Max_50_ratio|Open|Pivot|R1|R2|R3|ROC|RSI|S1|S2|S3|STOCHRSI_%D|STOCHRSI_%K|STOCH_%D|STOCH_%K|Ultimate_Osc|Volume|Williams_%R,63,"{""learning_rate"": 0.07719442531209952, ""max_depth"": 12, ""min_data_in_leaf"": 94, ""min_sum_hessian_in_leaf"": 5, ""num_leaves"": 97}"
2025-02-16 11:19:22,0.9489559164733179,0.9738095238095238,0.9612220916568742,0.8990825688073395,0.8166666666666667,0.8558951965065502,0.9714880952380952,0.1428562937471396,0.18902244779382243,0.024189394130385122,models/buy_model_20250216_111922.txt,GOOG,ADX|ATR|Bear_Power|Bull_Power|CCI|Camarilla_R1|Camarilla_R2|Camarilla_R3|Camarilla_S1|Camarilla_S2|Camarilla_S3|Close|Fib_R1|Fib_R2|Fib_S1|Fib_S2|High|High_14|Low|Low_14|MACD|MACD_Hist|MACD_Signal|MA_10|MA_100|MA_10_50_ratio|MA_20|MA_200|MA_5|MA_50|MA_50_200_ratio|Max_10|Max_100|Max_20|Max_200|Max_5|Max_50|Min_10|Min_100|Min_100_Max_100_ratio|Min_20|Min_200|Min_200_Max_200_ratio|Min_5|Min_50|Min_50_Max_50_ratio|Open|Pivot|R1|R2|R3|ROC|RSI|S1|S2|S3|STOCHRSI_%D|STOCHRSI_%K|STOCH_%D|STOCH_%K|Ultimate_Osc|Volume|Williams_%R,63,"{""learning_rate"": 0.0951088321368173, ""max_depth"": 9, ""min_data_in_leaf"": 53, ""min_sum_hessian_in_leaf"": 15, ""num_leaves"": 270}"
2025-02-16 11:20:56,0.9354553492484527,0.9943609022556391,0.9640091116173121,0.9548872180451128,0.635,0.7627627627627628,0.9695864661654136,0.08721364810786622,0.16650004339551464,0.027996758901990715,models/buy_model_20250216_112056.txt,WMT,ADX|ATR|Bear_Power|Bull_Power|CCI|Camarilla_R1|Camarilla_R2|Camarilla_R3|Camarilla_S1|Camarilla_S2|Camarilla_S3|Close|Fib_R1|Fib_R2|Fib_S1|Fib_S2|High|High_14|Low|Low_14|MACD|MACD_Hist|MACD_Signal|MA_10|MA_100|MA_10_50_ratio|MA_20|MA_200|MA_5|MA_50|MA_50_200_ratio|Max_10|Max_100|Max_20|Max_200|Max_5|Max_50|Min_10|Min_100|Min_100_Max_100_ratio|Min_20|Min_200|Min_200_Max_200_ratio|Min_5|Min_50|Min_50_Max_50_ratio|Open|Pivot|R1|R2|R3|ROC|RSI|S1|S2|S3|STOCHRSI_%D|STOCHRSI_%K|STOCH_%D|STOCH_%K|Ultimate_Osc|Volume|Williams_%R,63,"{""learning_rate"": 0.053037178606796076, ""max_depth"": 11, ""min_data_in_leaf"": 82, ""min_sum_hessian_in_leaf"": 7, ""num_leaves"": 300}"
2025-02-16 11:22:08,0.9365384615384615,0.9759519038076152,0.9558390578999019,0.8928571428571429,0.7518796992481203,0.8163265306122449,0.9718346467370831,0.09795145868756147,0.1937711764401934,0.027561517740517738,models/buy_model_20250216_112208.txt,COST,ADX|ATR|Bear_Power|Bull_Power|CCI|Camarilla_R1|Camarilla_R2|Camarilla_R3|Camarilla_S1|Camarilla_S2|Camarilla_S3|Close|Fib_R1|Fib_R2|Fib_S1|Fib_S2|High|High_14|Low|Low_14|MACD|MACD_Hist|MACD_Signal|MA_10|MA_100|MA_10_50_ratio|MA_20|MA_200|MA_5|MA_50|MA_50_200_ratio|Max_10|Max_100|Max_20|Max_200|Max_5|Max_50|Min_10|Min_100|Min_100_Max_100_ratio|Min_20|Min_200|Min_200_Max_200_ratio|Min_5|Min_50|Min_50_Max_50_ratio|Open|Pivot|R1|R2|R3|ROC|RSI|S1|S2|S3|STOCHRSI_%D|STOCHRSI_%K|STOCH_%D|STOCH_%K|Ultimate_Osc|Volume|Williams_%R,63,"{""learning_rate"": 0.09929555527425976, ""max_depth"": 10, ""min_data_in_leaf"": 73, ""min_sum_hessian_in_leaf"": 7, ""num_leaves"": 44}"
2025-02-16 11:23:05,0.957542908762421,0.9833024118738405,0.9702517162471396,0.8853503184713376,0.7473118279569892,0.8104956268221575,0.9770931833143814,0.06776523554445839,0.13974450163977092,0.022603275419256108,models/buy_model_20250216_112305.txt,XOM,ADX|ATR|Bear_Power|Bull_Power|CCI|Camarilla_R1|Camarilla_R2|Camarilla_R3|Camarilla_S1|Camarilla_S2|Camarilla_S3|Close|Fib_R1|Fib_R2|Fib_S1|Fib_S2|High|High_14|Low|Low_14|MACD|MACD_Hist|MACD_Signal|MA_10|MA_100|MA_10_50_ratio|MA_20|MA_200|MA_5|MA_50|MA_50_200_ratio|Max_10|Max_100|Max_20|Max_200|Max_5|Max_50|Min_10|Min_100|Min_100_Max_100_ratio|Min_20|Min_200|Min_200_Max_200_ratio|Min_5|Min_50|Min_50_Max_50_ratio|Open|Pivot|R1|R2|R3|ROC|RSI|S1|S2|S3|STOCHRSI_%D|STOCHRSI_%K|STOCH_%D|STOCH_%K|Ultimate_Osc|Volume|Williams_%R,63,"{""learning_rate"": 0.09350983795841902, ""max_depth"": 10, ""min_data_in_leaf"": 86, ""min_sum_hessian_in_leaf"": 6, ""num_leaves"": 158}"
2025-02-16 11:24:13,0.9718430034129693,0.993891797556719,0.9827437446074202,0.9239130434782609,0.7203389830508474,0.8095238095238095,0.9803590972283847,0.031909450629131045,0.08818303370061271,0.019535311725736082,models/buy_model_20250216_112413.txt,PG,ADX|ATR|Bear_Power|Bull_Power|CCI|Camarilla_R1|Camarilla_R2|Camarilla_R3|Camarilla_S1|Camarilla_S2|Camarilla_S3|Close|Fib_R1|Fib_R2|Fib_S1|Fib_S2|High|High_14|Low|Low_14|MACD|MACD_Hist|MACD_Signal|MA_10|MA_100|MA_10_50_ratio|MA_20|MA_200|MA_5|MA_50|MA_50_200_ratio|Max_10|Max_100|Max_20|Max_200|Max_5|Max_50|Min_10|Min_100|Min_100_Max_100_ratio|Min_20|Min_200|Min_200_Max_200_ratio|Min_5|Min_50|Min_50_Max_50_ratio|Open|Pivot|R1|R2|R3|ROC|RSI|S1|S2|S3|STOCHRSI_%D|STOCHRSI_%K|STOCH_%D|STOCH_%K|Ultimate_Osc|Volume|Williams_%R,63,"{""learning_rate"": 0.09260155569060752, ""max_depth"": 11, ""min_data_in_leaf"": 43, ""min_sum_hessian_in_leaf"": 7, ""num_leaves"": 198}"
2025-02-16 11:57:41,0.9740585774058578,0.9957228400342173,0.9847715736040609,0.927536231884058,0.6736842105263158,0.7804878048780488,0.9838278330556932,0.026164017314744905,0.07683786537928351,0.016128079707139142,models/buy_model_20250216_115741.txt,JNJ,ADX|ATR|Bear_Power|Bull_Power|CCI|Camarilla_R1|Camarilla_R2|Camarilla_R3|Camarilla_S1|Camarilla_S2|Camarilla_S3|Close|Fib_R1|Fib_R2|Fib_S1|Fib_S2|High|High_14|Low|Low_14|MACD|MACD_Hist|MACD_Signal|MA_10|MA_100|MA_10_50_ratio|MA_20|MA_200|MA_5|MA_50|MA_50_200_ratio|Max_10|Max_100|Max_20|Max_200|Max_5|Max_50|Min_10|Min_100|Min_100_Max_100_ratio|Min_20|Min_200|Min_200_Max_200_ratio|Min_5|Min_50|Min_50_Max_50_ratio|Open|Pivot|R1|R2|R3|ROC|RSI|S1|S2|S3|STOCHRSI_%D|STOCHRSI_%K|STOCH_%D|STOCH_%K|Ultimate_Osc|Volume|Williams_%R,63,"{""learning_rate"": 0.09813780604816696, ""max_depth"": 8, ""min_data_in_leaf"": 47, ""min_sum_hessian_in_leaf"": 5, ""num_leaves"": 128}"
2025-02-16 11:58:25,0.9338654503990877,0.9501160092807425,0.9419206440483037,0.8888888888888888,0.8557213930348259,0.8719898605830165,0.9698722166430032,0.13153653407470056,0.23065585454408918,0.02881277067606791,models/buy_model_20250216_115825.txt,CAT,ADX|ATR|Bear_Power|Bull_Power|CCI|Camarilla_R1|Camarilla_R2|Camarilla_R3|Camarilla_S1|Camarilla_S2|Camarilla_S3|Close|Fib_R1|Fib_R2|Fib_S1|Fib_S2|High|High_14|Low|Low_14|MACD|MACD_Hist|MACD_Signal|MA_10|MA_100|MA_10_50_ratio|MA_20|MA_200|MA_5|MA_50|MA_50_200_ratio|Max_10|Max_100|Max_20|Max_200|Max_5|Max_50|Min_10|Min_100|Min_100_Max_100_ratio|Min_20|Min_200|Min_200_Max_200_ratio|Min_5|Min_50|Min_50_Max_50_ratio|Open|Pivot|R1|R2|R3|ROC|RSI|S1|S2|S3|STOCHRSI_%D|STOCHRSI_%K|STOCH_%D|STOCH_%K|Ultimate_Osc|Volume|Williams_%R,63,"{""learning_rate"": 0.09511533126118578, ""max_depth"": 12, ""min_data_in_leaf"": 74, ""min_sum_hessian_in_leaf"": 9, ""num_leaves"": 120}"
